Display,Row,Column,Plane,Timepoint,Time [s],Field,Object ID,X,Y,Tracked Organoids Selected Selected - Age [s],Tracked Organoids Selected Selected - Current Displacement X [px],Tracked Organoids Selected Selected - Current Displacement Y [px],Tracked Organoids Selected Selected - Track Point X,Tracked Organoids Selected Selected - Track Point Y,Tracked Organoids Selected Selected - Region Area [µm_],Tracked Organoids Selected Selected - Region Roundness,Tracked Organoids Selected Selected - Region Symmetry 02,Tracked Organoids Selected Selected - Region Symmetry 03,Tracked Organoids Selected Selected - Region Symmetry 04,Tracked Organoids Selected Selected - Region Symmetry 05,Tracked Organoids Selected Selected - Region Symmetry 12,Tracked Organoids Selected Selected - Region Symmetry 13,Tracked Organoids Selected Selected - Region Symmetry 14,Tracked Organoids Selected Selected - Region Symmetry 15,Tracked Organoids Selected Selected - Region Threshold Compactness 30%,Tracked Organoids Selected Selected - Region Threshold Compactness 40%,Tracked Organoids Selected Selected - Region Threshold Compactness 50%,Tracked Organoids Selected Selected - Region Threshold Compactness 60%,Tracked Organoids Selected Selected - Region Axial Small Length,Tracked Organoids Selected Selected - Region Axial Length Ratio,Tracked Organoids Selected Selected - Region Radial Mean,Tracked Organoids Selected Selected - Region Radial Relative Deviation,Tracked Organoids Selected Selected - Region Profile 1/2,Tracked Organoids Selected Selected - Region Profile 2/2,Tracked Organoids Selected Selected - Region Brightfield SER Spot 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Hole 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Edge 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Ridge 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Valley 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Saddle 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Bright 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Dark 1 px,Tracked Organoids Selected Selected - Class,Tracked Organoids Selected Selected - Regression A-B,Tracked Organoids Selected Selected - Live,Tracked Organoids Selected Selected - Dead,Tracked Organoids Selected Selected - Number of Nuclei (DRAQ7+)- per Object,Tracked Organoids Selected Selected - Intensity Nucleus Mean Smoothed Mean,Tracked Organoids Selected Selected - Dead (DRAQ7+),Tracked Organoids Selected Selected - Live (DRAQ7-),Compound,Concentration,Cell Type,Cell Count
TRUE,D,4,1,1,85405,2,26,442,808,85405,6,-6,441,809,1062,0.9699,0.09186,0.02806,0.004975,0.02272,0.1446,0.04373,0.01071,0.03419,1.098,1.098,1.098,0.3601,11.81,0.8227,12.3,0.3766,0.9838,1.017,0.003157,0.002051,0.02408,0.004596,0.006063,0.00657,0.006745,0.007108,A,-0.794,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,27,367,821,85405,6,-6,370,821,1473,0.9221,0.1401,0.05999,0.04745,0.04068,0.209,0.09337,0.08134,0.06812,1.046,1.046,1.046,0.3301,13.39,0.7531,14.65,0.3923,0.988,1.01,0.003647,0.002237,0.02542,0.005592,0.007559,0.006609,0.008076,0.008669,A,-0.9856,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,28,251,800,85405,15,-8,240,805,1144,0.706,0.597,0.1865,0.2566,0.2008,0.7353,0.2308,0.3931,0.2766,0.8327,0.8327,0.3383,0.5295,8.618,0.3219,17.97,0.4749,0.987,1.024,0.004944,0.002522,0.02989,0.00556,0.01081,0.01021,0.009145,0.01172,B,0.523,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,29,514,891,85405,5,-5,515,893,992.4,0.963,0.094,0.02931,0.01851,0.01692,0.123,0.03965,0.03094,0.02425,1.092,1.092,1.092,1.092,11.7,0.856,11.97,0.3608,0.9894,1.011,0.003768,0.00226,0.02395,0.005459,0.008341,0.006827,0.007971,0.009412,A,-0.04214,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,30,1018,912,85405,2,5,1021,914,1070,0.9058,0.2774,0.0656,0.08207,0.05558,0.3939,0.09576,0.1364,0.08958,1.033,1.033,1.033,1.033,10.16,0.5817,13.25,0.4022,1.004,0.9955,0.002634,0.002293,0.01896,0.005633,0.00617,0.005259,0.007269,0.007467,B,0.5991,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,31,525,942,85405,0,0,524,954,1081,0.6248,0.469,0.1592,0.2235,0.1601,0.6482,0.2704,0.3824,0.3012,0.7523,0.7523,0.3276,1.161,9.134,0.3535,16.91,0.5599,0.9846,1.03,0.003614,0.001553,0.02256,0.004183,0.007373,0.007526,0.006742,0.007809,B,1.191,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,32,748,940,85405,2,-1,749,941,941.1,0.9994,0.05845,0.009135,0.008084,0.00478,0.08271,0.01221,0.007121,0.005563,1.129,1.129,1.129,0.6042,11.54,0.898,11.44,0.3738,0.9724,1.03,0.003727,0.002168,0.02366,0.005135,0.007231,0.006548,0.007725,0.008293,A,-0.7132,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,33,568,989,85405,-2,4,568,989,1130,0.9839,0.03108,0.02453,0.009789,0.0144,0.04866,0.03988,0.02188,0.02331,1.111,1.111,1.111,0.397,13.11,0.9368,12.71,0.3712,1.016,0.9851,0.003238,0.002589,0.02884,0.006666,0.008606,0.006858,0.008699,0.009888,A,-1.406,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,34,444,591,0,0,0,459,603,2549,0.705,0.4233,0.1845,0.2787,0.0446,0.5694,0.2254,0.3955,0.08885,0.8228,0.8228,0.3615,0.3748,14.51,0.44,23.15,0.4595,0.9735,1.024,0.004002,0.002254,0.02648,0.005121,0.0081,0.007655,0.007927,0.009131,A,-0.8268,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,2,35,229,968,0,0,0,216,976,2076,0.7098,0.4641,0.1625,0.1818,0.1414,0.6298,0.208,0.3199,0.2319,0.8296,0.8296,0.2673,0.5537,12.15,0.3834,21.45,0.5028,0.9732,1.028,0.004451,0.002253,0.03292,0.006397,0.01005,0.009639,0.009417,0.01085,A,-0.8066,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,1,552,45,85405,2,-1,553,46,798.1,1.001,0.09646,0.07189,0.02201,0.00966,0.1332,0.1046,0.02536,0.01349,1.133,1.133,1.133,1.133,10.48,0.8433,10.81,0.3621,0.9979,1.003,0.002757,0.00247,0.02252,0.005747,0.006122,0.005159,0.007482,0.00757,A,-0.426,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,2,833,245,85405,1,-7,833,246,942.1,0.9553,0.1755,0.0759,0.02393,0.02363,0.2545,0.1137,0.03529,0.04142,1.085,1.085,1.085,1.085,10.59,0.7122,12.09,0.3733,1.021,0.9746,0.003296,0.002459,0.02268,0.00554,0.006801,0.006364,0.007693,0.008161,B,0.3809,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,3,791,264,85405,-4,-6,801,272,1306,0.6616,0.4861,0.1317,0.2125,0.04866,0.6431,0.1721,0.3401,0.1134,0.7865,0.7865,0.7865,0.7865,9.921,0.3809,17.78,0.478,0.9922,1.013,0.003528,0.002491,0.02137,0.005016,0.006708,0.006777,0.007472,0.008072,B,0.4409,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,4,239,287,85405,1,-3,241,289,1000,0.9782,0.1287,0.02552,0.003827,0.02137,0.1991,0.03529,0.01719,0.02402,1.107,1.107,1.107,0.3252,11.05,0.7643,12,0.3857,0.9845,1.017,0.003836,0.00212,0.02466,0.005094,0.008016,0.00758,0.007761,0.008938,A,-0.4674,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,5,362,325,85405,2,4,363,319,1936,0.7105,0.2944,0.0756,0.1618,0.07141,0.4475,0.1649,0.2791,0.1723,0.831,0.831,0.831,0.2521,13.87,0.505,19.33,0.5158,0.9898,1.01,0.004186,0.002325,0.02569,0.005482,0.007915,0.007839,0.008418,0.009024,A,-0.3728,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,6,232,343,85405,-1,-4,234,343,1231,0.9633,0.06198,0.00909,0.02817,0.01381,0.08434,0.01701,0.04291,0.01977,1.089,1.089,1.089,1.089,13.35,0.8981,13.27,0.3643,0.9988,1.001,0.003636,0.002763,0.02465,0.006805,0.007827,0.006151,0.009186,0.009388,A,-0.4404,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,8,495,366,85405,0,-6,490,365,827.7,0.8194,0.195,0.08735,0.09342,0.07743,0.3145,0.14,0.1668,0.1429,0.9507,0.9507,0.9507,0.3294,9.457,0.6264,11.53,0.4409,0.995,1.008,0.003639,0.001964,0.02522,0.005466,0.008037,0.007279,0.007992,0.008834,A,-0.3973,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,9,76,373,85405,8,-11,82,366,1397,0.656,0.3776,0.175,0.1771,0.1611,0.5502,0.2917,0.2991,0.2678,0.7801,0.7801,0.7801,0.5081,11.27,0.4351,17.73,0.5172,0.9399,1.084,0.004217,0.002092,0.02848,0.005053,0.008588,0.007391,0.008091,0.009438,A,-1.182,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,10,593,394,85405,2,-4,599,383,1547,0.5487,0.5457,0.1845,0.1371,0.1569,0.6559,0.2141,0.1978,0.1943,0.6716,0.6716,0.6039,0.4149,11.84,0.4087,20.44,0.4154,0.9821,1.026,0.003871,0.001855,0.02863,0.005055,0.009471,0.008839,0.007765,0.01002,A,-0.1691,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,11,138,392,85405,-2,-7,138,389,1198,0.8701,0.2276,0.1533,0.01224,0.0941,0.315,0.2345,0.02504,0.1632,0.9961,0.9961,0.3933,0.6636,11.61,0.6583,13.74,0.4237,0.9802,1.023,0.004246,0.001996,0.02862,0.005028,0.008965,0.009174,0.008105,0.009707,A,-0.08904,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,12,218,436,85405,3,-5,221,441,2260,0.8237,0.1889,0.1812,0.1046,0.08732,0.2939,0.2737,0.1609,0.151,0.9426,0.9426,0.9426,0.9426,16.37,0.6558,19.37,0.432,1.004,0.9969,0.002882,0.00269,0.02311,0.005345,0.006288,0.005795,0.007204,0.007867,A,-0.0223,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,13,482,496,85405,9,-2,478,490,2641,0.6531,0.1179,0.3515,0.09554,0.08361,0.09324,0.488,0.1433,0.125,0.7706,0.7706,0.7706,0.2891,24.34,0.9593,22.69,0.448,1.004,0.9962,0.003314,0.002236,0.02164,0.005178,0.006188,0.005819,0.007437,0.007407,A,-0.1952,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,14,795,493,85405,7,-3,791,491,997.3,0.8432,0.2614,0.1759,0.1325,0.1327,0.4064,0.2768,0.2315,0.2293,0.9717,0.9717,0.4768,1,9.706,0.5474,12.86,0.4858,0.9385,1.09,0.003282,0.001547,0.02859,0.003893,0.00801,0.007399,0.006203,0.0085,A,-0.9539,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,15,274,495,85405,2,-3,274,496,1155,0.8363,0.04613,0.03591,0.03048,0.04014,0.07794,0.06324,0.05298,0.06967,0.9627,0.9627,0.9627,0.9627,13.23,0.8853,13.21,0.3765,1.034,0.9664,0.003024,0.002396,0.0223,0.00577,0.006607,0.00622,0.007653,0.007919,B,0.4986,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,16,59,516,85405,5,6,63,528,1909,0.8245,0.3115,0.1523,0.1298,0.0214,0.4509,0.1962,0.2027,0.04877,0.9451,0.9451,0.9451,0.9451,13.3,0.5267,18.5,0.4356,1.013,0.9882,0.002205,0.002495,0.01873,0.005268,0.005187,0.004432,0.006574,0.00674,B,0.1473,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,17,283,547,85405,-1,-3,283,548,1100,0.7368,0.1591,0.1983,0.1208,0.06662,0.2254,0.2991,0.183,0.1268,0.864,0.864,0.864,0.2425,12.3,0.7496,13.32,0.4302,0.9852,1.022,0.004304,0.002235,0.02471,0.005874,0.008623,0.007974,0.0088,0.009558,A,-0.1609,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,18,931,637,85405,0,-9,933,635,900.7,0.9305,0.1318,0.1159,0.06037,0.0471,0.2021,0.1732,0.1075,0.08365,1.061,1.061,1.061,0.3148,10.56,0.7531,11.55,0.3932,0.9758,1.031,0.004087,0.00175,0.02396,0.004116,0.008333,0.007797,0.007134,0.008927,A,-0.1986,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,19,254,663,85405,3,-5,255,663,1230,0.9724,0.1424,0.06183,0.02345,0.01577,0.21,0.09695,0.03693,0.01631,1.098,1.098,0.3156,1.13,12.08,0.7537,13.14,0.4082,0.9625,1.035,0.003813,0.002355,0.03162,0.006112,0.009849,0.007967,0.008649,0.01081,A,-1.492,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,20,312,684,85405,1,-4,313,684,1304,0.9582,0.0857,0.06939,0.05379,0.007379,0.1214,0.1121,0.08098,0.01199,1.083,1.083,0.912,0.2722,13.4,0.8519,13.65,0.3815,0.9841,1.014,0.00473,0.002093,0.03163,0.00726,0.01122,0.00852,0.01038,0.01189,A,-1.698,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,21,605,719,85405,2,-1,609,720,1112,0.8327,0.1794,0.08515,0.1104,0.06775,0.2886,0.1367,0.1789,0.1174,0.9597,0.9597,0.9597,0.3908,11.19,0.6566,13.29,0.4208,1.003,0.9969,0.003892,0.00192,0.02109,0.004882,0.007485,0.006969,0.007616,0.008301,B,0.4793,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,22,528,748,85405,2,-6,527,749,935.2,0.9406,0.1081,0.05856,0.0324,0.03182,0.1577,0.09247,0.05057,0.0516,1.07,1.07,1.07,1.07,10.96,0.8119,11.46,0.3896,0.9612,1.045,0.003799,0.002214,0.02384,0.003806,0.007365,0.006781,0.006561,0.008429,A,-0.2933,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,24,38,850,85405,1,-10,38,850,1056,0.9873,0.004461,0.02709,0.002936,0.01028,0.01426,0.03828,0.006275,0.01579,1.115,1.115,1.115,0.3348,12.75,0.9752,12.1,0.3724,0.9758,1.024,0.003464,0.002277,0.02546,0.005363,0.00759,0.00652,0.007715,0.008725,A,-1.285,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,25,315,883,85405,3,-3,314,885,1092,0.9648,0.07494,0.02692,0.008696,0.02401,0.1051,0.04426,0.0187,0.03459,1.092,1.092,1.092,1.092,12.52,0.8721,12.68,0.3579,1.021,0.9789,0.003142,0.002026,0.02046,0.004509,0.005939,0.005544,0.006676,0.007015,B,0.497,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,26,653,938,85405,-12,-3,647,937,2020,0.8702,0.3107,0.06,0.0557,0.02709,0.4258,0.05945,0.1002,0.03583,0.9903,0.9903,0.4903,0.3116,13.79,0.5611,18.51,0.3982,1.022,0.9837,0.002312,0.00242,0.02187,0.004529,0.005605,0.005446,0.005968,0.00706,A,-0.453,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,27,431,940,85405,2,-5,431,943,1493,0.9887,0.08034,0.03687,0.03707,0.0138,0.1232,0.05474,0.05612,0.02235,1.112,1.112,1.112,0.361,14.11,0.8454,14.44,0.3807,0.9675,1.026,0.003323,0.002153,0.02535,0.005377,0.007116,0.005875,0.007603,0.008198,A,-1.622,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,28,796,954,85405,2,-3,786,943,1908,0.655,0.4727,0.2058,0.2107,0.2278,0.6366,0.3113,0.345,0.364,0.7756,0.7756,0.2729,0.4623,12.56,0.3752,22.4,0.5237,0.9823,1.022,0.00419,0.002292,0.0256,0.005546,0.008293,0.007999,0.008474,0.009338,B,0.4428,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,29,138,958,85405,3,-4,139,959,1959,0.7477,0.04425,0.06821,0.1529,0.02766,0.08043,0.1103,0.2381,0.05806,0.868,0.868,0.868,0.5241,17.98,0.8656,18.12,0.3854,1.082,0.9336,0.002772,0.003249,0.02351,0.00544,0.006441,0.005697,0.007171,0.008473,B,0.09294,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,1,85405,3,30,717,367,0,0,0,719,367,1579,0.928,0.1718,0.01748,0.01954,0.009899,0.2602,0.01834,0.04219,0.016,1.051,1.051,1.051,0.3258,13.2,0.7009,15.11,0.3968,0.9667,1.027,0.002973,0.001914,0.02338,0.004391,0.005816,0.005629,0.006422,0.006822,A,-1.343,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,2,479,116,172201,10,40,478,108,1067,0.5583,0.3894,0.1397,0.185,0.06923,0.5621,0.2164,0.3138,0.1602,0.6859,0.6859,0.4331,1.009,9.807,0.4251,15.8,0.5086,0.959,1.091,0.00328,0.002153,0.03009,0.003985,0.008461,0.007051,0.006312,0.009392,A,-1.497,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,4,669,91,172201,5,-2,673,92,1334,0.98,0.2008,0.05652,0.01934,0.007622,0.2877,0.0774,0.02175,0.01528,1.105,1.105,1.105,1.105,12.23,0.6832,14.33,0.3806,1.004,0.9967,0.001357,0.001196,0.004819,0.001956,0.002291,0.002232,0.002883,0.003046,B,2.212,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,5,339,148,172201,25,8,339,149,760.6,0.9987,0.06843,0.01048,0.0176,0.0083,0.1121,0.01542,0.02989,0.01269,1.131,1.131,1.131,0.3877,10.06,0.8553,10.2,0.3904,0.9613,1.05,0.004416,0.001865,0.02959,0.005118,0.008782,0.007479,0.008296,0.009493,A,-1.881,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,7,805,215,172201,5,-6,805,217,2010,0.954,0.09761,0.06721,0.01797,0.01551,0.145,0.1002,0.02782,0.02447,1.074,1.074,1.074,1.074,16.43,0.8239,17.15,0.3674,0.9977,1.002,0.001821,0.001274,0.007086,0.002367,0.002822,0.00316,0.003653,0.003592,B,2.089,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,11,396,297,172201,7,-5,395,301,1525,0.9745,0.1856,0.04676,0.0133,0.01296,0.2721,0.06832,0.03167,0.02278,1.098,1.098,1.098,1.098,13.09,0.6926,15.19,0.38,0.9992,1.001,0.001438,0.001359,0.006992,0.002363,0.00257,0.002841,0.003313,0.003423,B,1.981,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,13,1007,337,172201,25,-6,1006,337,1059,0.8999,0.1149,0.07988,0.07492,0.01251,0.1729,0.1171,0.114,0.02099,1.028,1.028,1.028,1.028,11.76,0.7908,12.56,0.3753,0.9974,1.003,0.001534,0.001414,0.005928,0.002172,0.002442,0.002574,0.003218,0.003364,B,2.02,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,16,1331,418,172201,4,-4,1331,419,980.6,0.9357,0.05024,0.07058,0.06889,0.04818,0.08401,0.1103,0.106,0.0767,1.064,1.064,1.064,1.064,12.02,0.8835,12.04,0.3707,1.001,0.9993,0.001336,0.00127,0.004565,0.001858,0.002186,0.002272,0.002791,0.003005,B,2.391,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,17,251,417,172201,6,-6,251,426,1002,0.8627,0.2904,0.07558,0.04072,0.04631,0.4041,0.1109,0.07374,0.07578,0.9912,0.9912,0.9912,0.9912,9.871,0.5802,12.87,0.4093,0.9999,1,0.001314,0.001279,0.004215,0.001913,0.001931,0.002177,0.00281,0.002809,B,2.353,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,18,349,465,172201,6,-6,349,466,1276,1.003,0.05658,0.02507,0.02402,0.03251,0.08615,0.03846,0.03439,0.04896,1.128,1.128,1.128,1.128,13.54,0.8891,13.56,0.3596,0.9962,1.003,0.001363,0.001242,0.004735,0.001998,0.002016,0.002055,0.002932,0.002841,B,2.188,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,20,672,486,172201,-8,-5,673,486,966.8,0.9698,0.08434,0.04173,0.02952,0.01284,0.1228,0.06322,0.04998,0.0178,1.099,1.099,0.312,1.215,11.41,0.8471,11.65,0.385,0.9809,1.021,0.004211,0.001927,0.03001,0.005236,0.009511,0.009388,0.008217,0.01006,A,-0.2009,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,21,117,503,172201,7,-3,118,506,1073,1.008,0.07878,0.0292,0.01727,0.005355,0.1162,0.04174,0.02434,0.01026,1.135,1.135,1.135,1.135,12.21,0.8569,12.49,0.3587,1.004,0.9957,0.001916,0.001248,0.007595,0.002397,0.002757,0.00349,0.003787,0.003497,B,2.208,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,22,400,540,172201,-17,31,407,540,1081,0.8757,0.2842,0.1462,0.1087,0.0429,0.4075,0.1946,0.1735,0.08177,1.003,1.003,1.003,0.3314,10.31,0.5673,13.66,0.4106,1.019,0.9765,0.002767,0.002419,0.01814,0.004629,0.005929,0.005891,0.006476,0.007323,B,0.6554,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,23,709,530,172201,4,-5,722,539,1712,0.6595,0.4008,0.165,0.08582,0.01521,0.5149,0.1924,0.1292,0.0228,0.7813,0.7813,0.7813,0.7813,12.98,0.505,18.75,0.4221,0.9971,1.004,0.001444,0.001304,0.005452,0.002206,0.002232,0.002448,0.003172,0.00308,B,1.885,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,24,363,556,172201,9,3,364,560,1105,0.9921,0.08742,0.02927,0.01094,0.004434,0.127,0.04258,0.01565,0.008799,1.119,1.119,1.119,1.119,12.3,0.8457,12.68,0.3597,0.9994,1.001,0.001516,0.001421,0.006802,0.002443,0.002546,0.002686,0.003447,0.003451,B,1.934,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,25,285,576,172201,5,-5,284,578,1111,1.006,0.05687,0.03521,0.03579,0.01301,0.08452,0.05148,0.05213,0.01777,1.133,1.133,1.133,1.133,12.68,0.8928,12.67,0.3593,0.9995,1,0.001717,0.001353,0.00552,0.002271,0.002497,0.002519,0.003462,0.003358,B,2.191,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,26,480,593,172201,40,4,480,597,1179,0.9679,0.1285,0.03264,0.02604,0.004645,0.1896,0.04673,0.03879,0.008875,1.094,1.094,1.094,1.094,12.28,0.7736,13.34,0.3633,1.034,0.9678,0.003074,0.002417,0.0246,0.005948,0.007694,0.006245,0.00792,0.008888,A,-0.05033,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,28,101,633,172201,6,-5,100,637,1611,0.8793,0.2278,0.1318,0.03569,0.06459,0.3289,0.1963,0.0608,0.1099,1.002,1.002,1.002,1.002,13.24,0.641,16.08,0.4045,0.9992,1.001,0.001476,0.001281,0.004897,0.002056,0.00226,0.002335,0.003071,0.00309,B,2.35,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,30,515,643,172201,5,-5,515,645,1303,0.9669,0.1391,0.04211,0.03003,0.0206,0.204,0.06066,0.04506,0.03041,1.092,1.092,1.092,1.092,12.69,0.7609,13.89,0.3708,0.9971,1.003,0.001609,0.00156,0.006945,0.002399,0.002796,0.002934,0.003486,0.0038,B,2.041,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,32,1136,650,172201,31,-18,1135,651,1092,0.9648,0.1861,0.03836,0.06849,0.03764,0.269,0.08246,0.1123,0.06589,1.092,1.092,1.092,0.3145,11,0.6892,12.77,0.3898,0.9775,1.024,0.003,0.00204,0.02403,0.004669,0.006897,0.006497,0.006689,0.007856,A,-0.8581,1,0,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,33,447,668,172201,2,-5,446,670,1400,0.9887,0.05918,0.0187,0.008223,0.009988,0.08786,0.02692,0.01211,0.01507,1.113,1.113,1.113,1.113,14.18,0.8892,14.21,0.3567,1,1,0.001249,0.001188,0.004416,0.001876,0.00205,0.002159,0.002724,0.002832,B,2.246,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,34,86,687,172201,10,1,76,678,1572,0.5265,0.5521,0.1767,0.2876,0.1172,0.7087,0.1999,0.4144,0.1512,0.6492,0.6492,0.6492,0.6492,10.31,0.3372,20.61,0.4743,0.9986,1.003,0.001897,0.001486,0.007444,0.002834,0.003231,0.003003,0.004111,0.00415,B,2.029,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,35,895,646,172201,-34,-49,895,650,2484,0.7413,0.06029,0.1784,0.1191,0.029,0.05843,0.267,0.1993,0.05764,0.8593,0.8593,0.8593,0.3771,21.55,0.9632,20.28,0.4152,1.031,0.9778,0.003673,0.002436,0.02676,0.005101,0.007443,0.00659,0.007611,0.008699,A,-0.8567,1,0,1,159,1,0,STA,,13154,
TRUE,D,4,1,2,172201,1,36,1169,699,172201,0,-4,1169,701,957.9,0.9033,0.2866,0.06096,0.09092,0.02768,0.4169,0.08047,0.1575,0.04832,1.032,1.032,1.032,1.032,9.345,0.5555,12.57,0.4136,1.001,0.9983,0.001151,0.001203,0.004051,0.001905,0.0019,0.002102,0.002668,0.002698,B,2.326,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,37,679,720,172201,1,-6,679,720,1151,0.9645,0.04837,0.01782,0.02036,0.02087,0.07207,0.02459,0.03506,0.03269,1.091,1.091,1.091,1.091,13.01,0.9076,12.89,0.357,1,0.9995,0.001324,0.001287,0.00439,0.001933,0.002115,0.00215,0.002839,0.002969,B,2.28,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,40,829,763,172201,1,-11,842,759,1685,0.72,0.4462,0.1967,0.03331,0.1037,0.5352,0.2423,0.04695,0.1432,0.842,0.842,0.842,0.842,13.28,0.5097,19.11,0.4143,1.002,0.9977,0.001564,0.001355,0.006365,0.002153,0.002505,0.002489,0.003232,0.00337,B,2.154,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,41,990,765,172201,4,-5,995,765,1156,0.7593,0.2771,0.1788,0.09591,0.1656,0.4216,0.2863,0.1752,0.2812,0.8858,0.8858,0.8858,0.8858,10.67,0.5372,14.42,0.4718,0.9952,1.007,0.001727,0.00162,0.007414,0.002606,0.003167,0.002874,0.003757,0.004189,B,2.317,0,1,0,NaN,0,1,STA,,13154,
TRUE,D,4,1,2,172201,1,43,749,779,172201,4,-5,751,781,1063,0.9809,0.08937,0.06765,0.01862,0.0274,0.1351,0.1032,0.03234,0.04648,1.108,1.108,1.108,1.108,12.03,0.833,12.48,0.3648,1,1,0.001396,0.001263,0.004676,0.001989,0.001986,0.002357,0.002931,0.002819,B,2.35,0,1,0,NaN,0,1,STA,,13154,
