Display,Row,Column,Plane,Timepoint,Time [s],Field,Object ID,X,Y,Region Area [µm²],Region Roundness,Region Ratio Width to Length,Region Symmetry 02,Region Symmetry 03,Region Symmetry 04,Region Symmetry 05,Region Symmetry 12,Region Symmetry 13,Region Symmetry 14,Region Symmetry 15,Region Threshold Compactness 30%,Region Threshold Compactness 40%,Region Threshold Compactness 50%,Region Threshold Compactness 60%,Region Axial Small Length,Region Axial Length Ratio,Region Radial Mean,Region Radial Relative Deviation,Region Profile 1/2,Region Profile 2/2,Region Brightfield SER Edge 1 px,Region Brightfield SER Ridge 1 px,Region Brightfield SER Valley 1 px,Region Brightfield SER Dark 1 px,Object No in Organoids,Object No in Organoids Selected,Object No in Organoids Selected Selected,Regression A-B,Compound,Cell Type,Day,LD,ExpID,UID,ML_status,Method,Class,dye_status,Dye
TRUE,G,9,1,0,0,2,55,873,912,2167,0.72840000000000005,0.49170000000000003,0.33429999999999999,6.7769999999999997E-2,0.1191,9.3130000000000004E-2,0.46229999999999999,0.14510000000000001,0.21690000000000001,0.17199999999999999,0.84770000000000001,0.84770000000000001,0.2908,0.76559999999999995,14.36,0.51390000000000002,20.100000000000001,0.46960000000000002,0.94879999999999998,1.046,2.3009999999999999E-2,4.1999999999999997E-3,6.5820000000000002E-3,7.3439999999999998E-3,74,74,62,-1.5329999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.74.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,56,1231,914,2453,0.875,0.53749999999999998,0.34899999999999998,1.7069999999999998E-2,5.0379999999999999E-3,1.0370000000000001E-2,0.45739999999999997,3.5630000000000002E-2,1.856E-2,1.431E-2,0.99319999999999997,0.99319999999999997,0.99319999999999997,0.27400000000000002,14.97,0.54969999999999997,20.41,0.39950000000000002,0.96640000000000004,1.022,2.3890000000000002E-2,4.7070000000000002E-3,6.888E-3,7.7479999999999997E-3,75,75,63,-1.3009999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.75.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,57,120,935,2084,0.91159999999999997,0.7389,0.1454,4.9079999999999999E-2,4.1619999999999997E-2,4.0960000000000003E-2,0.19989999999999999,5.9709999999999999E-2,6.6379999999999995E-2,5.9029999999999999E-2,1.0309999999999999,1.0309999999999999,1.0309999999999999,0.3639,16.059999999999999,0.7762,17.28,0.38540000000000002,0.95689999999999997,1.028,2.3290000000000002E-2,4.6839999999999998E-3,6.404E-3,7.267E-3,78,78,65,-2.2469999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.78.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,58,1138,964,4046,0.79749999999999999,0.45960000000000001,0.3206,0.2014,9.3619999999999995E-2,0.14949999999999999,0.4506,0.28389999999999999,0.16320000000000001,0.2392,0.91169999999999995,0.91169999999999995,0.91169999999999995,0.16320000000000001,19.920000000000002,0.53600000000000003,27.21,0.44819999999999999,0.98960000000000004,1.006,2.155E-2,4.4060000000000002E-3,6.2890000000000003E-3,7.352E-3,79,79,66,-1.1140000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.79.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,59,684,935,1815,0.84740000000000004,0.59860000000000002,0.2402,0.15110000000000001,0.1331,9.9989999999999996E-2,0.35970000000000002,0.23780000000000001,0.2114,0.16739999999999999,0.96850000000000003,0.96850000000000003,0.2641,1.0449999999999999,13.64,0.59619999999999995,17.16,0.45140000000000002,0.9597,1.0349999999999999,2.4889999999999999E-2,5.1399999999999996E-3,7.0689999999999998E-3,7.9950000000000004E-3,80,80,67,-1.724,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.80.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,60,598,967,1328,0.85319999999999996,0.5958,5.4989999999999997E-2,0.1295,0.16009999999999999,5.5730000000000002E-2,0.1149,0.1933,0.23949999999999999,9.153E-2,0.97789999999999999,0.97789999999999999,0.97789999999999999,0.39029999999999998,13.92,0.82979999999999998,14.29,0.40570000000000001,0.97440000000000004,1.0289999999999999,1.9900000000000001E-2,3.735E-3,5.8789999999999997E-3,6.6490000000000004E-3,81,81,68,-1.0860000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.81.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,61,968,978,1071,0.95420000000000005,0.76829999999999998,8.7489999999999998E-2,3.7490000000000002E-2,2.5530000000000001E-2,1.652E-2,0.12790000000000001,5.1069999999999997E-2,3.8870000000000002E-2,2.4E-2,1.0820000000000001,1.0820000000000001,1.0820000000000001,0.32169999999999999,11.9,0.84519999999999995,12.17,0.3841,0.9577,1.0429999999999999,2.376E-2,5.0610000000000004E-3,7.6400000000000001E-3,8.7229999999999999E-3,82,82,69,-1.917,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.82.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,2,62,621,1001,767.5,0.95399999999999996,0.70169999999999999,0.11360000000000001,3.083E-2,5.8520000000000003E-2,3.6650000000000002E-2,0.1734,4.054E-2,9.3240000000000003E-2,5.4980000000000001E-2,1.087,1.087,1.087,1.087,9.7509999999999994,0.78749999999999998,10.36,0.39579999999999999,0.9597,1.056,2.2499999999999999E-2,4.1180000000000001E-3,6.0949999999999997E-3,7.175E-3,84,84,70,-1.716,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.2.84.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,1,600,100,9832,0.73150000000000004,0.52780000000000005,0.11260000000000001,0.28810000000000002,2.9569999999999999E-2,7.3580000000000007E-2,0.16370000000000001,0.42970000000000003,4.2549999999999998E-2,0.12870000000000001,0.84060000000000001,0.84060000000000001,0.26250000000000001,0.15989999999999999,39.799999999999997,0.80459999999999998,41.23,0.43130000000000002,0.98760000000000003,1.004,2.52E-2,4.7930000000000004E-3,6.6109999999999997E-3,7.718E-3,3,3,3,-2.1880000000000002,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.3.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,2,1035,79,2312,1.01,0.87309999999999999,3.678E-2,3.5130000000000002E-2,1.847E-2,1.112E-2,5.7340000000000002E-2,5.2920000000000002E-2,2.5989999999999999E-2,1.7239999999999998E-2,1.129,1.129,1.129,0.36270000000000002,18.48,0.92469999999999997,18.02,0.37480000000000002,0.99250000000000005,1.004,2.2679999999999999E-2,4.9940000000000002E-3,5.6449999999999998E-3,6.9589999999999999E-3,4,4,4,-2.8479999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.4.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,3,527,81,1967,0.8629,0.60419999999999996,0.1741,7.578E-2,0.1167,8.1629999999999994E-2,0.27960000000000002,0.1268,0.19120000000000001,0.1414,0.98319999999999996,0.98319999999999996,0.98319999999999996,0.2198,14.74,0.66349999999999998,17.3,0.4325,0.97219999999999995,1.022,2.103E-2,4.2290000000000001E-3,5.8389999999999996E-3,6.8440000000000003E-3,5,5,5,-2.2109999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.5.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,4,399,109,3977,0.76149999999999995,0.4037,0.37330000000000002,0.222,0.1565,0.1265,0.50309999999999999,0.28170000000000001,0.2402,0.17680000000000001,0.87570000000000003,0.87570000000000003,0.2268,0.48070000000000002,19.579999999999998,0.50090000000000001,28.31,0.43819999999999998,0.98470000000000002,1.0089999999999999,2.3439999999999999E-2,4.117E-3,6.6670000000000002E-3,7.5240000000000003E-3,6,6,6,-0.15859999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.6.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,5,1293,107,1890,0.98760000000000003,0.8649,2.6519999999999998E-2,1.72E-2,2.181E-2,1.703E-2,4.4269999999999997E-2,2.673E-2,3.7839999999999999E-2,2.716E-2,1.1080000000000001,1.1080000000000001,0.31609999999999999,1.0489999999999999,16.649999999999999,0.93940000000000001,16.03,0.38790000000000002,0.96340000000000003,1.024,2.5180000000000001E-2,4.561E-3,6.2719999999999998E-3,7.2810000000000001E-3,8,8,8,-2.08,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.8.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,6,759,139,4196,0.8145,0.498,0.2752,0.10100000000000001,0.13300000000000001,5.7689999999999998E-2,0.39679999999999999,0.14660000000000001,0.21659999999999999,9.3460000000000001E-2,0.9284,0.9284,0.24429999999999999,0.34079999999999999,20.149999999999999,0.57299999999999995,26.44,0.41799999999999998,0.97909999999999997,1.01,2.4400000000000002E-2,4.9839999999999997E-3,7.2350000000000001E-3,8.4329999999999995E-3,9,9,9,-0.88180000000000003,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.9.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,7,108,120,2489,0.82909999999999995,0.59309999999999996,8.269E-2,0.25159999999999999,0.1401,2.9409999999999999E-2,0.12859999999999999,0.33560000000000001,0.19400000000000001,4.1340000000000002E-2,0.94710000000000005,0.94710000000000005,0.19370000000000001,0.61109999999999998,19.559999999999999,0.83950000000000002,20.02,0.39250000000000002,0.9617,1.028,2.419E-2,3.9890000000000004E-3,7.149E-3,7.796E-3,10,10,10,-0.25330000000000003,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.10.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,8,322,168,1747,0.96740000000000004,0.84930000000000005,3.04E-2,5.0880000000000002E-2,1.24E-2,3.4119999999999998E-2,4.9509999999999998E-2,7.4719999999999995E-2,2.087E-2,4.7129999999999998E-2,1.089,1.089,0.62909999999999999,0.28100000000000003,16.29,0.93430000000000002,15.82,0.37090000000000001,1.0129999999999999,0.99080000000000001,2.4160000000000001E-2,4.3119999999999999E-3,6.3720000000000001E-3,7.2059999999999997E-3,12,12,12,-1.7210000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.12.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,9,144,187,2106,0.94399999999999995,0.66369999999999996,0.17469999999999999,8.0019999999999994E-2,3.4000000000000002E-2,2.613E-2,0.27429999999999999,0.12540000000000001,6.6339999999999996E-2,5.1700000000000003E-2,1.0640000000000001,1.0640000000000001,0.3246,0.97789999999999999,14.89,0.68169999999999997,17.170000000000002,0.43009999999999998,0.9304,1.046,2.3730000000000001E-2,3.8670000000000002E-3,5.4710000000000002E-3,6.3850000000000001E-3,15,15,13,-2.649,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.15.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,10,368,194,1239,0.96689999999999998,0.78890000000000005,0.11559999999999999,3.32E-2,2.1819999999999999E-2,9.613E-3,0.15179999999999999,5.1069999999999997E-2,2.4510000000000001E-2,1.307E-2,1.0920000000000001,1.0920000000000001,1.0920000000000001,0.34360000000000002,12.48,0.82530000000000003,12.92,0.38919999999999999,0.9214,1.071,2.6239999999999999E-2,3.6649999999999999E-3,7.2139999999999999E-3,7.9760000000000005E-3,16,16,14,-2.8540000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.16.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,11,1132,246,9303,0.63570000000000004,0.41849999999999998,0.25769999999999998,0.1032,0.1103,0.13500000000000001,0.38390000000000002,0.16750000000000001,0.16139999999999999,0.1908,0.74509999999999998,0.74509999999999998,0.19389999999999999,0.26879999999999998,32.35,0.58069999999999999,41.58,0.44719999999999999,1.0089999999999999,0.99639999999999995,2.1479999999999999E-2,4.4520000000000002E-3,5.8250000000000003E-3,6.862E-3,17,17,15,-1.1379999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.17.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,12,527,219,2703,0.84909999999999997,0.57709999999999995,0.1545,0.1454,0.106,1.494E-2,0.2366,0.19570000000000001,0.15820000000000001,2.3599999999999999E-2,0.96640000000000004,0.96640000000000004,0.36659999999999998,0.2392,18.3,0.72140000000000004,20.65,0.38490000000000002,0.998,1.0009999999999999,2.4649999999999998E-2,4.1799999999999997E-3,6.3670000000000003E-3,7.2849999999999998E-3,18,18,16,-1.2789999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.18.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,13,1010,223,3018,0.72509999999999997,0.50719999999999998,9.4089999999999993E-2,0.22450000000000001,8.1089999999999995E-2,5.6939999999999998E-2,0.12809999999999999,0.32800000000000001,0.1512,0.1066,0.84150000000000003,0.84150000000000003,0.84150000000000003,0.3422,22.58,0.82289999999999996,23.02,0.4375,1.0029999999999999,0.99760000000000004,1.932E-2,4.3369999999999997E-3,5.7540000000000004E-3,6.7429999999999999E-3,19,19,17,-0.65859999999999996,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.19.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,14,679,226,5820,0.6986,0.38030000000000003,0.4264,5.7070000000000003E-2,5.7459999999999997E-2,7.7479999999999993E-2,0.54490000000000005,7.6899999999999996E-2,9.8879999999999996E-2,0.12770000000000001,0.81040000000000001,0.81040000000000001,0.78680000000000005,0.25209999999999999,22.62,0.48139999999999999,33.79,0.43719999999999998,1.01,0.99509999999999998,2.264E-2,4.5830000000000003E-3,6.2469999999999999E-3,7.3350000000000004E-3,21,21,18,-0.67930000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.21.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,15,91,218,1037,0.95620000000000005,0.80679999999999996,3.4970000000000001E-2,6.0249999999999998E-2,5.7819999999999998E-3,2.7689999999999999E-2,5.1049999999999998E-2,8.7090000000000001E-2,1.5970000000000002E-2,4.0120000000000003E-2,1.0840000000000001,1.0840000000000001,1.0840000000000001,1.0840000000000001,12.58,0.93489999999999995,12.25,0.36109999999999998,1.0029999999999999,0.997,1.8790000000000001E-2,5.2119999999999996E-3,5.2180000000000004E-3,6.411E-3,22,22,19,-0.79549999999999998,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.22.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,16,434,233,2757,0.8246,0.45779999999999998,0.30680000000000002,9.1939999999999994E-2,8.9719999999999994E-2,5.8400000000000001E-2,0.45029999999999998,0.1205,0.16830000000000001,8.7819999999999995E-2,0.94179999999999997,0.94179999999999997,0.94179999999999997,0.29110000000000003,15.36,0.52410000000000001,21.3,0.45469999999999999,0.95940000000000003,1.0269999999999999,3.0779999999999998E-2,5.9709999999999997E-3,9.0109999999999999E-3,1.0120000000000001E-2,23,23,20,-2.3580000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.23.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,17,251,263,3672,0.84209999999999996,0.54300000000000004,0.2757,2.5170000000000001E-2,1.6E-2,7.7950000000000005E-2,0.38109999999999999,3.3890000000000003E-2,2.445E-2,0.10589999999999999,0.95689999999999997,0.95689999999999997,0.56189999999999996,0.20730000000000001,19.190000000000001,0.60350000000000004,24.4,0.39800000000000002,0.99760000000000004,1.0009999999999999,2.385E-2,5.0179999999999999E-3,7.5069999999999998E-3,8.4729999999999996E-3,24,24,21,-0.36520000000000002,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.24.0,Live,ML,A,Dead,DRAQ7
TRUE,G,9,1,0,0,4,18,514,278,1761,0.87039999999999995,0.58540000000000003,0.20080000000000001,9.7839999999999996E-2,5.8099999999999999E-2,3.458E-2,0.2823,0.1246,9.6019999999999994E-2,4.6719999999999998E-2,0.9919,0.9919,0.9919,0.96599999999999997,14.23,0.68689999999999996,16.579999999999998,0.38519999999999999,0.997,1.002,2.2239999999999999E-2,4.0810000000000004E-3,5.4060000000000002E-3,6.8199999999999997E-3,26,26,22,-0.57879999999999998,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.26.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,19,146,295,5834,0.80920000000000003,0.47589999999999999,0.36890000000000001,0.13300000000000001,7.4940000000000007E-2,7.3889999999999997E-2,0.49199999999999999,0.16719999999999999,0.13170000000000001,0.1179,0.92100000000000004,0.90859999999999996,0.45800000000000002,0.1852,23.12,0.51,33.270000000000003,0.41199999999999998,1.079,0.96789999999999998,2.2540000000000001E-2,4.888E-3,6.2290000000000002E-3,7.5500000000000003E-3,27,27,23,-0.36049999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.27.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,20,625,310,4696,0.84970000000000001,0.52729999999999999,0.26179999999999998,5.0349999999999999E-2,0.16650000000000001,4.0469999999999999E-2,0.38109999999999999,6.8489999999999995E-2,0.24979999999999999,5.2499999999999998E-2,0.96289999999999998,0.96289999999999998,0.27200000000000002,0.43540000000000001,21.51,0.58709999999999996,27.68,0.42109999999999997,0.97609999999999997,1.0109999999999999,2.6030000000000001E-2,4.5659999999999997E-3,6.9160000000000003E-3,7.8050000000000003E-3,28,28,24,-1.4219999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.28.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,21,454,299,3092,0.59770000000000001,0.42070000000000002,0.1414,0.2117,0.21099999999999999,3.0519999999999999E-2,0.16489999999999999,0.28299999999999997,0.31940000000000002,5.4440000000000002E-2,0.71389999999999998,0.71389999999999998,0.71389999999999998,0.25330000000000003,24.09,0.83169999999999999,24.29,0.45079999999999998,1.004,0.997,2.2579999999999999E-2,4.5440000000000003E-3,6.4780000000000003E-3,7.5129999999999997E-3,29,29,25,-0.89219999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.29.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,22,213,290,868.1,1,0.80640000000000001,7.467E-2,5.3159999999999999E-2,3.108E-2,1.8409999999999999E-2,0.1143,7.671E-2,3.6769999999999997E-2,2.6550000000000001E-2,1.131,1.131,1.131,0.60070000000000001,10.68,0.85840000000000005,10.78,0.3947,0.93020000000000003,1.0840000000000001,2.555E-2,3.8289999999999999E-3,5.6369999999999996E-3,6.3E-3,30,30,26,-4.6680000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.30.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,23,959,342,1930,0.97589999999999999,0.62139999999999995,0.20630000000000001,3.5360000000000003E-2,3.8679999999999999E-2,2.1659999999999999E-2,0.2903,5.2720000000000003E-2,4.9349999999999998E-2,3.7499999999999999E-2,1.0960000000000001,1.0960000000000001,1.0960000000000001,0.24179999999999999,14.64,0.68630000000000002,17.010000000000002,0.39460000000000001,0.97199999999999998,1.02,2.538E-2,5.2069999999999998E-3,7.5979999999999997E-3,8.4089999999999998E-3,32,32,27,-1.6279999999999999,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.32.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,24,270,332,751.7,0.9919,0.85319999999999996,5.0360000000000002E-2,4.3090000000000003E-2,7.0299999999999998E-3,1.038E-2,7.7329999999999996E-2,7.0040000000000005E-2,1.6559999999999999E-3,1.7350000000000001E-2,1.125,1.125,1.125,0.47910000000000003,10.210000000000001,0.90169999999999995,10.029999999999999,0.39479999999999998,0.94269999999999998,1.075,2.7890000000000002E-2,4.6290000000000003E-3,8.0510000000000009E-3,8.5800000000000008E-3,33,33,28,-3.323,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.33.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,25,217,354,1010,0.93179999999999996,0.76900000000000002,3.6549999999999999E-2,9.5449999999999993E-2,4.9169999999999998E-2,3.4799999999999998E-2,6.1039999999999997E-2,0.14649999999999999,8.0860000000000001E-2,5.774E-2,1.06,1.06,1.06,0.46629999999999999,12.09,0.91390000000000005,11.76,0.40160000000000001,0.94569999999999999,1.0609999999999999,2.9139999999999999E-2,4.9849999999999998E-3,7.8499999999999993E-3,8.7080000000000005E-3,34,34,29,-3.63,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.34.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,26,1019,358,1245,1.0089999999999999,0.84860000000000002,6.6110000000000002E-2,2.0240000000000001E-2,1.6629999999999999E-2,1.9869999999999999E-2,0.1011,2.8750000000000001E-2,1.619E-2,2.784E-2,1.135,1.135,1.135,0.3821,12.95,0.873,13,0.38400000000000001,0.94299999999999995,1.05,2.341E-2,4.6220000000000002E-3,6.6369999999999997E-3,7.3850000000000001E-3,35,35,30,-2.923,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.35.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,27,305,423,6673,0.67900000000000005,0.4138,0.27900000000000003,0.27310000000000001,0.13070000000000001,0.17,0.40600000000000003,0.38479999999999998,0.2064,0.2712,0.79010000000000002,0.79010000000000002,0.63849999999999996,0.20449999999999999,27.37,0.56399999999999995,35.630000000000003,0.47189999999999999,0.97350000000000003,1.012,2.0469999999999999E-2,4.0930000000000003E-3,5.5420000000000001E-3,6.6449999999999999E-3,37,37,31,-1.5960000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.37.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,28,578,403,1830,0.99339999999999995,0.87819999999999998,4.3119999999999999E-2,5.4080000000000003E-2,1.9879999999999998E-2,7.4590000000000004E-3,6.6629999999999995E-2,7.6420000000000002E-2,2.894E-2,8.711E-3,1.1140000000000001,1.1140000000000001,1.1140000000000001,0.38729999999999998,16.55,0.91479999999999995,16.28,0.36709999999999998,1.0249999999999999,0.98299999999999998,2.3539999999999998E-2,4.8650000000000004E-3,6.3629999999999997E-3,7.5510000000000004E-3,40,40,33,-1.597,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.40.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,29,481,447,5271,0.63649999999999995,0.48780000000000001,6.0970000000000003E-2,0.12520000000000001,0.20180000000000001,0.12770000000000001,8.8859999999999995E-2,0.21479999999999999,0.26669999999999999,0.18210000000000001,0.74890000000000001,0.74890000000000001,0.59770000000000001,0.20449999999999999,30.92,0.88109999999999999,30.35,0.4325,1.01,0.99439999999999995,2.4639999999999999E-2,4.7749999999999997E-3,6.8089999999999999E-3,7.7980000000000002E-3,41,41,34,-1.2410000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.41.0,Live,ML,A,Dead,DRAQ7
TRUE,G,9,1,0,0,4,30,567,460,3550,0.74590000000000001,0.43769999999999998,0.45090000000000002,3.977E-2,6.0650000000000003E-2,5.6000000000000001E-2,0.56869999999999998,6.3890000000000002E-2,0.1019,0.1004,0.86099999999999999,0.86099999999999999,0.57899999999999996,0.27439999999999998,17.21,0.46729999999999999,26.32,0.43830000000000002,0.95879999999999999,1.026,2.18E-2,4.0930000000000003E-3,5.7109999999999999E-3,6.62E-3,42,42,35,-1.66,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.42.0,Live,ML,A,Dead,DRAQ7
TRUE,G,9,1,0,0,4,31,936,455,1094,0.96589999999999998,0.87419999999999998,3.1210000000000002E-2,2.981E-2,2.0459999999999999E-2,7.979E-3,4.5949999999999998E-2,4.5449999999999997E-2,3.8080000000000003E-2,9.2449999999999997E-3,1.093,1.093,0.78839999999999999,1.0680000000000001,12.18,0.93969999999999998,11.61,0.41610000000000003,0.86599999999999999,1.131,3.492E-2,3.692E-3,6.4669999999999997E-3,7.0330000000000002E-3,43,43,36,-7.141,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.43.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,32,1072,530,6667,0.70750000000000002,0.37030000000000002,0.47060000000000002,1.5310000000000001E-2,0.1489,0.1368,0.61409999999999998,7.9930000000000001E-2,0.22869999999999999,0.18690000000000001,0.81859999999999999,0.81859999999999999,0.215,0.25169999999999998,22.75,0.41810000000000003,37.75,0.46910000000000002,1.0029999999999999,0.99870000000000003,2.3519999999999999E-2,4.9119999999999997E-3,6.9239999999999996E-3,7.9600000000000001E-3,44,44,37,-0.73450000000000004,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.44.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,33,1023,459,1067,0.94220000000000004,0.68179999999999996,0.14599999999999999,4.4049999999999999E-2,4.0779999999999997E-2,2.0709999999999999E-2,0.2137,7.4480000000000005E-2,6.7510000000000001E-2,3.5749999999999997E-2,1.07,1.07,1.07,0.46660000000000001,11,0.74880000000000002,12.03,0.40529999999999999,0.91300000000000003,1.093,2.6030000000000001E-2,3.4880000000000002E-3,6.097E-3,6.6889999999999996E-3,45,45,38,-4.194,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.45.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,34,729,518,8903,0.67179999999999995,0.44619999999999999,0.23949999999999999,0.25140000000000001,0.12239999999999999,2.036E-2,0.32540000000000002,0.31219999999999998,0.192,2.3650000000000001E-2,0.78139999999999998,0.78139999999999998,0.3196,0.17430000000000001,33.96,0.65280000000000005,40.44,0.42420000000000002,0.98299999999999998,1.0069999999999999,2.3910000000000001E-2,4.2519999999999997E-3,5.9439999999999996E-3,6.9959999999999996E-3,46,46,39,-1.7390000000000001,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.46.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,35,666,477,923.4,0.89349999999999996,0.68620000000000003,0.13289999999999999,3.7440000000000001E-2,1.8489999999999999E-2,2.3640000000000001E-2,0.19769999999999999,5.6959999999999997E-2,3.7359999999999997E-2,3.773E-2,1.0229999999999999,1.0229999999999999,1.0229999999999999,1.0229999999999999,10.69,0.76829999999999998,11.59,0.38119999999999998,0.98529999999999995,1.018,1.9130000000000001E-2,5.2199999999999998E-3,5.8999999999999999E-3,7.306E-3,47,47,40,-0.64329999999999998,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.47.0,Live,ML,A,Live,DRAQ7
TRUE,G,9,1,0,0,4,36,984,498,2200,0.90149999999999997,0.68,0.1938,8.6620000000000003E-2,5.1290000000000002E-2,3.2050000000000002E-2,0.27860000000000001,0.13420000000000001,8.3169999999999994E-2,5.6739999999999999E-2,1.0209999999999999,1.0209999999999999,0.99619999999999997,0.22550000000000001,15.62,0.68440000000000001,18.16,0.39889999999999998,0.97150000000000003,1.0189999999999999,2.0629999999999999E-2,4.4650000000000002E-3,5.829E-3,6.7999999999999996E-3,48,48,41,-1.946,STA,12620,0,Live,20171010_20171017_12620_GT,G.9.4.48.0,Live,ML,A,Dead,DRAQ7
